File Name;Is_Background;Std Value
small_cubes_dataset\cube1704_coords_600_1600_0.tif;True;33.374.114.543.187.200
small_cubes_dataset\cube1705_coords_600_1600_100.tif;False;10.292.383.292.345.500
small_cubes_dataset\cube1706_coords_600_1600_200.tif;False;42.252.858.339.665.000
small_cubes_dataset\cube1707_coords_600_1600_300.tif;False;78.825.168.843.202.200
small_cubes_dataset\cube1708_coords_600_1600_400.tif;False;4.870.851.484.795.210
small_cubes_dataset\cube1709_coords_600_1600_500.tif;False;50.759.994.361.430.400
small_cubes_dataset\cube1710_coords_600_1600_600.tif;False;433.802.048.893.632
small_cubes_dataset\cube1711_coords_600_1600_700.tif;False;12.241.012.067.125.200
small_cubes_dataset\cube1712_coords_600_1600_800.tif;True;39.298.067.759.088.900
small_cubes_dataset\cube1713_coords_600_1600_900.tif;True;37.722.126.517.653.600
small_cubes_dataset\cube1714_coords_600_1600_1000.tif;True;36.715.453.953.191.900
small_cubes_dataset\cube1715_coords_600_1600_1100.tif;True;38.254.526.199.876.400
small_cubes_dataset\cube1716_coords_600_1700_0.tif;True;32.827.899.939.431.200
small_cubes_dataset\cube1717_coords_600_1700_100.tif;True;5.098.026.390.821.240
small_cubes_dataset\cube1718_coords_600_1700_200.tif;False;34.604.909.757.392.500
small_cubes_dataset\cube1719_coords_600_1700_300.tif;False;5.952.598.388.433.710
small_cubes_dataset\cube1720_coords_600_1700_400.tif;False;4.513.211.205.025.680
small_cubes_dataset\cube1721_coords_600_1700_500.tif;False;462.046.821.432.744
small_cubes_dataset\cube1722_coords_600_1700_600.tif;True;48.785.860.457.497.100
small_cubes_dataset\cube1723_coords_600_1700_700.tif;True;39.490.775.358.343.400
small_cubes_dataset\cube1724_coords_600_1700_800.tif;True;37.621.945.587.917.800
small_cubes_dataset\cube1725_coords_600_1700_900.tif;True;36.997.745.083.183.100
small_cubes_dataset\cube1726_coords_600_1700_1000.tif;True;3.921.982.021.278.120
small_cubes_dataset\cube1727_coords_600_1700_1100.tif;True;39.688.537.155.948.700
small_cubes_dataset\cube1728_coords_600_1800_0.tif;True;3.153.392.094.202.580
small_cubes_dataset\cube1729_coords_600_1800_100.tif;True;5.395.685.766.849.920
small_cubes_dataset\cube1730_coords_600_1800_200.tif;True;5.209.313.870.240.050
small_cubes_dataset\cube1731_coords_600_1800_300.tif;False;10.938.784.534.237.800
small_cubes_dataset\cube1732_coords_600_1800_400.tif;False;27.336.366.356.563.000
small_cubes_dataset\cube1733_coords_600_1800_500.tif;False;25.329.245.523.006.100
small_cubes_dataset\cube1734_coords_600_1800_600.tif;True;3.793.521.705.786.350
small_cubes_dataset\cube1735_coords_600_1800_700.tif;True;38.469.055.184.878.100
small_cubes_dataset\cube1736_coords_600_1800_800.tif;True;37.459.314.497.598.200
small_cubes_dataset\cube1737_coords_600_1800_900.tif;True;3.879.577.746.866.050
small_cubes_dataset\cube1738_coords_600_1800_1000.tif;True;40.240.968.895.544.600
small_cubes_dataset\cube1739_coords_600_1800_1100.tif;True;456.959.468.022.118
small_cubes_dataset\cube1740_coords_600_1900_0.tif;True;3.137.681.848.762.390
small_cubes_dataset\cube1741_coords_600_1900_100.tif;True;7.485.648.038.816.090
small_cubes_dataset\cube1742_coords_600_1900_200.tif;True;5.231.841.130.592.360
small_cubes_dataset\cube1743_coords_600_1900_300.tif;True;50.913.611.306.308.300
small_cubes_dataset\cube1744_coords_600_1900_400.tif;True;45.189.735.700.964.000
small_cubes_dataset\cube1745_coords_600_1900_500.tif;True;3.992.804.382.615.290
small_cubes_dataset\cube1746_coords_600_1900_600.tif;True;3.772.087.852.801.900
small_cubes_dataset\cube1747_coords_600_1900_700.tif;True;3.834.310.447.072.860
small_cubes_dataset\cube1748_coords_600_1900_800.tif;True;3.931.853.406.155.660
small_cubes_dataset\cube1749_coords_600_1900_900.tif;True;4.083.595.109.138.010
small_cubes_dataset\cube1750_coords_600_1900_1000.tif;True;46.600.015.102.394.600
small_cubes_dataset\cube1751_coords_600_1900_1100.tif;True;50.295.261.440.283.200
small_cubes_dataset\cube1752_coords_600_2000_0.tif;True;319.117.104.534.036
small_cubes_dataset\cube1753_coords_600_2000_100.tif;True;4.690.091.807.814.770
small_cubes_dataset\cube1754_coords_600_2000_200.tif;True;7.505.195.283.547.220
small_cubes_dataset\cube1755_coords_600_2000_300.tif;True;5.422.866.170.273.340
small_cubes_dataset\cube1756_coords_600_2000_400.tif;True;477.303.060.033.164
small_cubes_dataset\cube1757_coords_600_2000_500.tif;True;44.971.020.218.455.900
small_cubes_dataset\cube1758_coords_600_2000_600.tif;True;44.328.610.304.160.400
small_cubes_dataset\cube1759_coords_600_2000_700.tif;True;42.279.718.044.423.500
small_cubes_dataset\cube1760_coords_600_2000_800.tif;True;4.172.330.905.664.120
small_cubes_dataset\cube1761_coords_600_2000_900.tif;True;4.918.712.702.222.920
small_cubes_dataset\cube1762_coords_600_2000_1000.tif;True;5.167.096.402.396.550
small_cubes_dataset\cube1763_coords_600_2000_1100.tif;True;40.412.940.738.581.100
